,flick_pitch,flick_time,iteration,jump1_pitch,jump1_time,jump2_pitch,jump2_time,maxSpeed_action,minSpeed_action,result,timestamp
161,0.33333333333333326,0.55,161.0,0.33333333333333326,0.25,0.33333333333333326,0.02,450.0,0.0,FAIL: NoTouch,2020-12-17 18:30:26.338183
162,-1.0,0.15,162.0,-1.0,0.05,1.0,0.22,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:30:37.504233
163,1.0,0.55,163.0,0.33333333333333326,0.25,1.0,0.12000000000000001,400.0,350.0,FAIL: NoTouch,2020-12-17 18:30:48.707956
164,0.33333333333333326,0.15,164.0,-0.33333333333333337,0.15000000000000002,-0.33333333333333337,0.22,750.0,700.0,FAIL: NoTouch,2020-12-17 18:30:59.879489
165,0.33333333333333326,0.55,165.0,1.0,0.15000000000000002,0.33333333333333326,0.12000000000000001,400.0,350.0,FAIL: Timeout,2020-12-17 18:31:11.048855
166,-1.0,0.35,166.0,0.33333333333333326,0.05,-0.33333333333333337,0.22,50.0,0.0,FAIL: Timeout,2020-12-17 18:31:22.296453
167,0.33333333333333326,0.35,167.0,-0.33333333333333337,0.25,-0.33333333333333337,0.22,800.0,350.0,FAIL: Timeout,2020-12-17 18:31:33.454813
168,1.0,0.55,168.0,-1.0,0.05,-0.33333333333333337,0.12000000000000001,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:31:44.623144
169,-1.0,0.55,169.0,-0.33333333333333337,0.05,-1.0,0.22,50.0,0.0,FAIL: Timeout,2020-12-17 18:31:55.796749
170,1.0,0.55,170.0,-0.33333333333333337,0.25,0.33333333333333326,0.12000000000000001,400.0,350.0,FAIL: Timeout,2020-12-17 18:32:06.976623
171,1.0,0.15,171.0,-1.0,0.25,-0.33333333333333337,0.12000000000000001,450.0,0.0,FAIL: NoTouch,2020-12-17 18:32:18.141969
172,-1.0,0.55,172.0,-0.33333333333333337,0.15000000000000002,1.0,0.22,250.0,0.0,FAIL: NoTouch,2020-12-17 18:32:29.304231
173,-0.33333333333333337,0.15,173.0,0.33333333333333326,0.15000000000000002,0.33333333333333326,0.22,950.0,700.0,FAIL: NoTouch,2020-12-17 18:32:40.463087
174,1.0,0.35,174.0,-0.33333333333333337,0.25,-0.33333333333333337,0.02,400.0,350.0,FAIL: Timeout,2020-12-17 18:32:51.716563
175,1.0,0.55,175.0,1.0,0.15000000000000002,1.0,0.22,450.0,0.0,FAIL: NoTouch,2020-12-17 18:33:02.908046
176,-0.33333333333333337,0.15,176.0,-1.0,0.25,0.33333333333333326,0.12000000000000001,1150.0,700.0,FAIL: NoTouch,2020-12-17 18:33:14.082357
